page_url,ranking,helpful_votes,total_review,visibility_status
https://www.amazon.com/profilewidget/bio/amzn1.account.AEXBHEGM4BEIHYXHWKZSV3CMMZWA/?view=visitor,11673,740,506,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH4CU2H22HEFEQWECYK6Y7UP33DQ/?view=visitor,3300302,168,11,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEW3GXS55W7AHA6G6KV3RTIFV5GA/?view=visitor,721,8294,1037,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4LRWDGM4LZG6GWUCPT2RYACZYA/?view=visitor,25895,569,314,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGYNSDHGHJBBCDFELB5CIIRIPYHA/?view=visitor,621655,137,26,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFSQPIHTILMYQHLFKX7ZSFLXTTZA/?view=visitor,2571758,41,40,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH52RZ536RCJSUBWZ24VU4NDB36A/?view=visitor,3272936,42,46,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEBI7JEKIP6ICWBKPDMTHZXWUCMA/?view=visitor,13615,821,341,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE5CEZXZ7SKG73NOEGSIBHJX7AJQ/?view=visitor,15177890,43,22,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEAH7TRSQRPKBN7E6KTD2SKI6QJQ/?view=visitor,9214,4233,513,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGSC2RCE2CDFP7L3PQ5MHNCUHDCQ/?view=visitor,677951,256,135,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEWBR4DFDHYMQJDGFL7Z22JL4N4Q/?view=visitor,47618,533,45,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEPF4XK4DN7IXTVHBE3YZ6FWWAUA/?view=visitor,460615,31,62,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF72ZNIYX3HEVI7QZ43XV37SUGIA/?view=visitor,2403148,10,51,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHEE3QMKROVWV6XVCYNKNKCDK55A/?view=visitor,2468840,24,18,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHG4DFK36CHUQTGPGQRHEJJDKX7A/?view=visitor,3556051,13,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFNR6XNROYMM2X5OK4G6D3MNILPQ/?view=visitor,487778,55,53,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AET3ADXCNPKDEZX6TOD3GM4RQ2KQ/?view=visitor,1841564,16,10,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFIEADRBWLQGFSFFPR5VG5SCODQQ/?view=visitor,4729787,17,22,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGZFXOFXVP3U2BAH4GRSPNRJYG5A/?view=visitor,31094,385,255,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHLBP6MQK44QWBE4SKWVU7ODM23A/?view=visitor,425237,49,41,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AERWB2XZFLFTUJIZAY2SZYDYFEPQ/?view=visitor,3255380,27,39,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AELKBOPGAPY4SWEATKPKCTQD7H4Q/?view=visitor,2578869,17,28,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFW3RBM65NDUO4LUTVRPY765ED3Q/?view=visitor,6476053,4,8,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGYOEOPU7WM3EAM4CVTAJHPHR4LA/?view=visitor,900480,55,27,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH3ZYWOLI5KDV7XANLLNFI4YB45A/?view=visitor,3261488,3,59,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGCCGPKW267J23VVTESFLXNFNODQ/?view=visitor,1529883,106,64,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHF5EY4SS75F2TSRWZKBZVJYLCOA/?view=visitor,5316045,12,36,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEW45RL4AZDKIU5K7B3PUY5IKP5A/?view=visitor,52855,290,80,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFLUIJ5ZVJODFURYYTTUTZJJNVYQ/?view=visitor,2069991,14,36,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHRYISBH4AFVAEFLHF2W2W5X6N5A/?view=visitor,17596130,1,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEQYONW6BPFJTKMS4CVN2UAO57YQ/?view=visitor,906318,35,136,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGCUR4CQU6532NQKKDGB64BRCX6Q/?view=visitor,24505259,25,22,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEUTKSRT7UVGK2L5CU6DXCKYYA7A/?view=visitor,58734,442,346,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF3CKXY5RH2CM3OBOVSYZUAMB5LA/?view=visitor,400011,407,28,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7YOX4URGCXIEEBZY6RA6IAF5MA/?view=visitor,24784299,250,54,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE62KF7HYAT4MOD54VASABRYQ5OQ/?view=visitor,37366,383,116,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGKIIKNWZSXLHC5WHT2OWZEDB7HA/?view=visitor,2043504,45,45,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFW47CDQ4QDRVK62Z37AJMXI4PTA/?view=visitor,695853,95,38,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFUFXDZ3MF74ISLGBO44F7ZM46QA/?view=visitor,672211,62,101,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEYETNVAU4VOOWXB257DXZX4BD7A/?view=visitor,506999,89,37,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFUAXDTJ2JQMBW3WNTVCRIDJC47Q/?view=visitor,639028,101,180,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFSRJGBOJGFTQAKBWUR5EQIJPG4Q/?view=visitor,529128,132,99,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFNIWJZMVBUE4EK7TQNZDEISBQ5Q/?view=visitor,214128,155,159,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFX75A722TXZUFTHQHU6XKGUI7SQ/?view=visitor,348393,94,241,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGYI3ZYKCCHD7TKK6Z6K7G6VMATQ/?view=visitor,15282,335,248,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7UECXPAHMVE7333DYN3Y4RZ6QQ/?view=visitor,7469033,24,13,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGUWZZVZ7J74GCSZE7OFANF65VTQ/?view=visitor,4721758,2,32,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEX7JJXZ3TOKVW5CRI4FZHF2H2MA/?view=visitor,84406389,79,140,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF5MWZA44BAKU3JBEOUQCPAJ236Q/?view=visitor,9158298,45,56,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGUUKITG4Y5HYUTFSQQK6MDIIUKA/?view=visitor,2641842,22,60,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH5EJJU5ENVV6PK655FAYYIG57KA/?view=visitor,375956,153,66,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG7HTHLQWRUN2HM74XYDX66EJQUA/?view=visitor,1700895,28,60,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFVPHJ7W2XVHJROTAUPJ7FKFMQTQ/?view=visitor,8734965,6,28,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF5RPLVBTYUSNMFWWTURFVFD5AJA/?view=visitor,6702085,,,
https://www.amazon.com/profilewidget/bio/amzn1.account.AG3SFW6VQZ356VZO7KLUHX6LCDJA/?view=visitor,3909140,4,14,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGEU6RBBHL4F75PMD4BA5BLTB4TQ/?view=visitor,5874285,3,13,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHPFR2E4DJIVXSML7P5VBTNOKO6A/?view=visitor,4042031,3,44,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGXKT7GBV6JYTGEFE54MWSYAOGHA/?view=visitor,2704154,14,42,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGZ72OAZF6O5EEAJVUZYYQUSA32A/?view=visitor,1771862,55,65,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHX2MDU7AYNGJCVXGOVCMZ62OD3Q/?view=visitor,5045347,64,88,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFR5HWRCWZSPQGXPPP4TMEVNHWFA/?view=visitor,726174,33,182,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFL5YIBVAVCXV3SVN2I7I7TFPP4Q/?view=visitor,2237694,25,38,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHNCU4SY767K2KF67GMFPU6IO34A/?view=visitor,5362582,4,29,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE23DLIO5W2OEZEUWPDAB4S7AIVQ/?view=visitor,479266,69,138,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG7TZCG5VF3YAVDD5IQ7G76BJ5PQ/?view=visitor,1034129,82,38,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGJHBER7DOTPFKZBFMEC6GQ4H3EQ/?view=visitor,15279,884,227,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHWAJF4SCA7OVYXSKH7C3IDZJKEQ/?view=visitor,9072293,2,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG4RFHWBB4VYK6CHN2HUADFOSF6Q/?view=visitor,2368756,9,44,Public
