page_url,ranking,helpful_votes,total_review,visibility_status
https://www.amazon.com/profilewidget/bio/amzn1.account.AED4ZRK4I5Z37YXOB73ERG5PNGEA/?view=visitor,27148,675,259,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFA5WXAC6WLGP5TPQH2SVGT6URRA/?view=visitor,31134,450,159,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFP6FA4B4TL23RXDFDWQ4VJ73JGA/?view=visitor,11286,1209,290,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH3OPKVPXC7TOLWDUXJSASR7T76A/?view=visitor,816188,245,87,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG6SMIFLKKARJI7EAV6LZ2HKPYGA/?view=visitor,131628,91,140,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHC3UUD7IRRKZGBW6VO5ZLO5X5DA/?view=visitor,187427,54,49,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH6TRAJFXHTDLG3ZCOWSQKIMXUQQ/?view=visitor,184026,125,137,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGXQQTH3T2YSIQMHH6AKFS4PQBMQ/?view=visitor,2131820,88,43,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGOF4PDZQWCSMZEVTNUGMCTVOPDA/?view=visitor,5332,2080,335,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGWBCZ4QBHCQI34KNDSMWAL4JCLQ/?view=visitor,187965,80,140,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF7QX5QQH3YA3JXXBGWTIEV7LNKQ/?view=visitor,86557,320,93,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGQNQ6OJOXQCPOTFSRTWAXYXNHLA/?view=visitor,367,2056,1489,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AECQXZZARHICETVLGS557J6XFZVQ/?view=visitor,8783963,0,10,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFW26XW2QHWTSQVHTZALJ7BHINXA/?view=visitor,516150,300,174,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFT6T26OFRXA6UUWLUKYGR4IHSXQ/?view=visitor,13495,834,174,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFG2LXHI4VB4EPUNFROOFW6YHFIQ/?view=visitor,244099,149,59,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF44OT7VYDMAWX3WFR6BGN62TGHA/?view=visitor,372145,129,85,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4GAHZAS5COI5P3TWLUAMPGXLFA/?view=visitor,426132,38,134,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFE2D5H4MKU5Q2UVCKY2EIQ3TFKA/?view=visitor,84235473,27,48,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEVKL4IQVZJTSIS45RZM5QDKMGHA/?view=visitor,36780,576,185,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGOFEAZS6O4G73FNABVVUUFADV6Q/?view=visitor,65054,219,92,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFIYMEQWGFN6JR4ELE5YVDCRCPZQ/?view=visitor,68740,135,179,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGBLWGKJH6LRAOLGV735H4F4HWOQ/?view=visitor,2872394,4,17,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFJVUOKZTH3FQS3UFLEDE3U2ABAA/?view=visitor,3355,1485,663,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFEZMCAWTMGYOPVLXTOOGJWIAGMA/?view=visitor,25262,320,258,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGE2HPCDXW5PKG3YPTXKWLAKQWNA/?view=visitor,2601151,6,16,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH2LFFGE67JFTDTIJXP757KFWSNQ/?view=visitor,197574,,,
https://www.amazon.com/profilewidget/bio/amzn1.account.AHOOYRMLMS6P4PKA6QPFQDS7WMQA/?view=visitor,22060,843,78,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGJRVOHN5TBKJNDDIYEQN7IUE2DQ/?view=visitor,15269676,2,7,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHF25SCUSEQAW3GV2UOH7C5QA4MQ/?view=visitor,2399,2224,3050,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE7KF7QFXQX4M4GGOIQ3CXOCSXHQ/?view=visitor,102853,357,164,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHBPXPDGRF22L45QLXXLDRGAQZSQ/?view=visitor,3932768,20,20,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHD7GCK6N6675WSV5CBHQKFVB27A/?view=visitor,3938031,12,45,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AH5I27ZZBEH5KY7FOKJC5U6GHFUQ/?view=visitor,2259593,10,20,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4W7RYWLQVWPOUDV7FRNCNIDKYQ/?view=visitor,434906,49,65,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE74HZVERW63QUYQI5TQEYLX5PBQ/?view=visitor,895177,48,47,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG6A6BEGJ46YDCOUEK7ZMSWGSATA/?view=visitor,76231,601,421,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHKGPDO7EP2EWXC3LWVPD55S5IVA/?view=visitor,12974745,1,4,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEHZO34D7CYLRZ5VFUPFI5IFKY5A/?view=visitor,38361,696,256,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFD4W3SDZ2P23MGK5GIYXTUH7VUA/?view=visitor,742416,17,80,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGKP3L4KRSZV5Q4O2BAFR34RUPZA/?view=visitor,84449315,205,122,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEW62OEJQOFHMEXX7ITMQUUJX4MA/?view=visitor,910595,147,80,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFMFFTNIPJK6WYKGO56ZKI4BUHZQ/?view=visitor,6262809,80,34,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHCWC542ARP4UIW5PA35B7IVTI6Q/?view=visitor,110399,502,165,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHRQO7IFXJ6KAZA5ALMKK2UWD6JA/?view=visitor,3567,776,667,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFCMASLXHC54DK7NQZ2WCS7LBNPQ/?view=visitor,41931,743,192,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGEIEX3IGCAI5RMPAYXKUUMT625A/?view=visitor,3451935,112,45,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AECER5L366FSRHSZ2SG6BEWNGR6A/?view=visitor,182926,152,129,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFTZWAK3ZHAPCNSOT5GCKQDECBTQ/?view=visitor,2976,643,416,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFLABDGFJOE56XCFOZWAP4GCSOEQ/?view=visitor,2143931,276,57,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFQAYAQUHIPP4CROSWERQXFHY5IA/?view=visitor,948835,133,50,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGTQKHU3JOVJ7BP7Q2UU5VTBQUHA/?view=visitor,310414,546,124,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AEXAKS5IBAXMWWOAIEEMWAGPPLZA/?view=visitor,2989122,7,40,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF564DS7C557ET72H2IVQMRYMCYA/?view=visitor,5615704,5,26,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHV732N5QIL27BWHGJ4ZLGRIO6PA/?view=visitor,136709,151,125,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE53GI6PBWYLMMGIZ7F6KIULWETQ/?view=visitor,726817,252,95,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGNFD4MCPBQZ2QORXDDDTCY6QAXA/?view=visitor,3751,1152,477,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFOD3PGPEK2HPW5O3LWQ5BG6R6QQ/?view=visitor,4774971,2,21,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHUUV2FYY6C4QBJ27ODLGDSN4O2Q/?view=visitor,5514755,4,19,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4TEAVYJNXH7KJXJ2F22V6B6VCQ/?view=visitor,25231,251,80,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHH42LOQIDE5JOGTH3UPXDKGQT2Q/?view=visitor,3608433,547,56,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF2K25B5EFMOOUDXYAN6IBTOA3XA/?view=visitor,242139,60,115,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AG4GAV4JHQNOGMFIZ4MKVNU27LOA/?view=visitor,34893,178,478,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFYRFULELAFHKDKNH2A3244ELC4Q/?view=visitor,745704,55,62,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGUI7GPRV2AYCYXWKFYI722NCKKA/?view=visitor,222687,449,321,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE6UZFZX7NEFK6Y5JZBIR4CEQQ5A/?view=visitor,5539136,283,13,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGFIELGP3JP5DAJYWKP5T5YO2HWA/?view=visitor,2190925,64,68,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AENM6LEYJS73BMO2LUCWMIQCCYTQ/?view=visitor,2965543,19,48,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE4XHN2TDQ2F3VO7RNDTEJVD5N4Q/?view=visitor,84500606,51,66,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGGNURTDXHL7FCATWK7YBSSXEIYA/?view=visitor,227300,,,
https://www.amazon.com/profilewidget/bio/amzn1.account.AFG7HPGJZESK42PONC4YZJ76CJNQ/?view=visitor,146213,116,74,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFVXGMPFDAFQB3LCBOCUQMTL2YMQ/?view=visitor,10918976,30,8,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF2O2DUEEFPZBA6WJ7GSTR5DQLVA/?view=visitor,1937958,19,63,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGNFCXSJSYDHFRF4ZKIEDV3GVZFA/?view=visitor,556900,805,139,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFEXTCE2AIUHBHFCA6C5PYKD5L5A/?view=visitor,103446,99,326,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AE5UMUXD7S4LJWOMYJHCQXL3S3HA/?view=visitor,648803,18,58,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AF4XZZUTZY3CP4XUC6LDTHBQXORQ/?view=visitor,4764627,73,45,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AFGYOYD4I5B3NANOTZJE54ZEGJLQ/?view=visitor,579909,69,58,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHSFHVNYQDDETO2LWODTJPGFA5JA/?view=visitor,1051342,34,135,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AHYYREZYB7S6G5RDPE6VNUIVTU7Q/?view=visitor,210076,662,235,Public
https://www.amazon.com/profilewidget/bio/amzn1.account.AGXEI2YQPVASHN2DNKRBVXSWFKOQ/?view=visitor,299116,168,198,Public
