badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7UEKNKHXRSYGX5O3VX7PJCRXMQ/?view=visitor,5313060
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH5WMNC6KGWEUUPDSKBJUAX72EVQ/?view=visitor,2478454
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFZTOHTGRWR6RPLUGWSFXSPSAH4Q/?view=visitor,152684
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGWWN6VXH6UL3Y5GAUC3QNEBXNJQ/?view=visitor,406918
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEHS734XV26J6KANOFNHVLZWIBDA/?view=visitor,290270
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZLVIQXJCERVHEALFFL6T2CAMIQ/?view=visitor,2040538
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZFFEBB6QELOOIMLZASHEAJKZFQ/?view=visitor,385067
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGCBWNRS7V6WA44KVUNASK6MCKEQ/?view=visitor,5385806
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTYU7SHWUHP56YAR7OOB3QFDZLQ/?view=visitor,360811
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEXQ7GLYUCXDA72JIWA7P4EIR4YQ/?view=visitor,8643270
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFACXKYJO2DZSIED7DIYTDJX7U5Q/?view=visitor,28267
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AETKCMKU4PPTA6BZZXOHA5ROACOQ/?view=visitor,17891282
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFXWZ3IE5LFRVDTNGVJRQLL46Y6A/?view=visitor,816690
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEGHE2CU2DQRBX7NAIU3UPKM7TIQ/?view=visitor,10884095
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEIWWDGAZTRV4M2BBS5LXXWL2RAA/?view=visitor,2624184
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHLDCS3TK72EY276AIWPBIGCODFQ/?view=visitor,518323
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH2ODXSLNPT3MVIIPXB3S6P47RDA/?view=visitor,231128
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEN2JD5N3BYYC3FGWZ65KOBECVPQ/?view=visitor,661013
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHSO67ZJNYBYIVEIYDHF7QMCBUJQ/?view=visitor,359
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGGO2ZNOKKEDRXVLP3PBPZCVPZWQ/?view=visitor,2751501
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGLYRUYAZSN3QXD2BBM2LANXT55Q/?view=visitor,456703
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE5KQ46DX7X6QOV36YWYHA3Z247A/?view=visitor,2482276
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEHWSZVW2PG72N4WJNJUI7ZLJCBQ/?view=visitor,2217566
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFA7JK7DFR2LIZRZDV5QYTMV52MQ/?view=visitor,570833
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEF4KJDYYVM4BG6YDE6OD6HZIQFQ/?view=visitor,84413791
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFPMSUNERAFQGNBPGSD32Q5YPB2Q/?view=visitor,3226566
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHJXBF54HZS4UN7RLAF4V3GCJ5FQ/?view=visitor,6033208
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE765P2RS52CALZ6OQT3CWQ5VKVQ/?view=visitor,1409483
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG23Q6OTHG6A2TE2WCSM22GZHMDQ/?view=visitor,64405
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEQCAPJSNRBRZZ3UMBWSJQUIC3GQ/?view=visitor,84453707
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVGWTA4PRGQYDWUAMUMIRHVD2TA/?view=visitor,249727
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFGMVHGZFA6E7EWNDOS267PQNKOA/?view=visitor,596050
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGMDQXDUL34H4TY5IB6V7R7DCRMQ/?view=visitor,9007472
