badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFDPUYASXGBWAQRRBCK2HYAJK6BA/?view=visitor,2733811
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHLJKZYR536OUR7NHD6HZLILL6CQ/?view=visitor,13055433
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHUAQBZBB6XGISEFIEHMIRSCRA7Q/?view=visitor,1557720
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFH57CGBIZ45TCKCWAFWJHPXZDKQ/?view=visitor,59239312
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHSBIMCYSVWPCG3ZUHJZN24QOVJA/?view=visitor,5278200
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3NMZTYO7TT2VD4CTBSNYAQZT4Q/?view=visitor,5535331
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGE5U3ALZ2X5XXETLGOOZM3OUVUA/?view=visitor,6937784
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHBADRYEPZJE3YYUXOF45CZJWUTQ/?view=visitor,778844
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFTL2D26UBLARMI43FMYBC3YFE2Q/?view=visitor,154458
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AESOJNYLM6YSHYRVG64CYL4RRPNA/?view=visitor,7227291
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZUKKJH4BDEOC7FZPSXJMIXKZ6Q/?view=visitor,3980964
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEQC4NQW672STMHFGQ6HSLZ6E5BQ/?view=visitor,5751983
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGGWPC7J7LRLQGBNNGMLJV2FRL6Q/?view=visitor,6004720
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEG3WQR42FV2RCIPA6GTK6KMAKKQ/?view=visitor,1760215
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFIYXI4OFFZJBL5WVOZT37UGLNPA/?view=visitor,18429
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEJ64IMTMEOTBTT65OIJQOYAVQBQ/?view=visitor,8433
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEJLFD4G7XOD3T42Z2BDSZHWTBVA/?view=visitor,2131297
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGN4YUXNNGMSBAMTCQNTYTPNG6QQ/?view=visitor,1511555
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH5JZMWH4XIKQZLXEFJR32V4YVTQ/?view=visitor,5112960
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHIOYICZBQDZQIHBIDXRYKLRYG2Q/?view=visitor,8503978
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGVPIHMFF4DJWHEOTPT4N6MGGPRA/?view=visitor,144621
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AET6OYEBL4KZ5NOU4264UGKMP4KA/?view=visitor,4434226
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGWAN3D5N4MLG3YQMRFZOM6JU6XQ/?view=visitor,1248588
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFMZUKCCDATUM6R6HKC7B6PZRRHQ/?view=visitor,4887680
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEA3DC3EFKMC4OG5334ODZMCCHEA/?view=visitor,476560
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4WED6Q6OYMNPB7AMDERW4LCTPQ/?view=visitor,2815738
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEZE3PX264DHXZCWOFLEZNBTT6CQ/?view=visitor,297760
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFPE6TIT7BEDIMZI4TBGIL53CWZQ/?view=visitor,2645003
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEMZXS2G5BCYQYD7VEHZ2PXUN3IA/?view=visitor,1559866
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFDZ2BMPUN4FCIUGONRDCETOWLQA/?view=visitor,4705264
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEZMMECTDCD72FM6QJAMNGQXD25A/?view=visitor,63295841
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEIIVB7UELSQ4HMHGB3MR3K76E2Q/?view=visitor,732979
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGGIEW6RRBGCDK7BEZXR3DWQ7GUQ/?view=visitor,408816
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHQ5GVH6WUDX5MJUEELWNIL6NNSA/?view=visitor,7639505
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHXCRZI6RKVVJKXITOK74Z4LNDWQ/?view=visitor,84179415
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFWDBKY3CYXQINCOHYBFOEFPFTBQ/?view=visitor,46345
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHWEWAT5OLBWH2RTOAL4NF34SBKQ/?view=visitor,411245
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFUWNTVLJ2HHPA3GBYCGBDNUMGXA/?view=visitor,88861
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEVPXQ2HEW6HNNVQHZ2WXDILOQ2Q/?view=visitor,871460
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHIKE5T25U6RNJGYLVR76JB5A4AQ/?view=visitor,2634296
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHCIZPNNZD6IQSBB5MTCLOTVUWRQ/?view=visitor,1872435
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH43H6QVSMGJ4CLS3VSJY2TVVBCA/?view=visitor,1355287
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGP3EY7JN2QCEQQB3QYE7WLHWLTQ/?view=visitor,1106925
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHLRAGHUI6EK5D3ZSKKZ23O4NMQA/?view=visitor,2010302
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEWBAZ5LMY7I5G4U5GJK5YGU2TIQ/?view=visitor,1717138
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG7XZCH62UBTU4ZDOEBZ4WWSU5NA/?view=visitor,1057003
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFJRSI2YJQH35M2ZGGNV6EGZWFQA/?view=visitor,4701429
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE24SXADXNL2OISSLL26FGPLS26A/?view=visitor,9522658
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AECPMIH3QCUECEKWGJGGGQM7V6XA/?view=visitor,15321578
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2W4G4L5IQBCC2GUA527RXBCUWA/?view=visitor,601556
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH4KDO232MNF5MDWIWBVX64XKO7A/?view=visitor,1260195
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEQRMGQCMDE3JUFMG2MKQKJELHTA/?view=visitor,14864671
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGHICHRICIZCAQHVQREKBMQGHVBQ/?view=visitor,5628842
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG4FVCC54JBG66RQRNAYIYCL7PYA/?view=visitor,6289668
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFH2HXQAT65KH5ITOYWI6TA5N3HQ/?view=visitor,4056020
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHSYSOEYEAOTXARAYU7WWID2YGKQ/?view=visitor,900324
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4U3NXRCAZJJOATYLOOAHRF5O7A/?view=visitor,4609656
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE5XP4GCR4SR4CRLWY4O4QHI4YWQ/?view=visitor,5729181
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFBR3RSLJZ2MZHC3UIICSSLBPRRQ/?view=visitor,1945498
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHN3AG7YVE345TEC2WV3BQ36GVMQ/?view=visitor,11147131
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFZR7XSNNAZ2MARQ6K4T3QTZDMDA/?view=visitor,4486714
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGE2A35A3MDLWI4ZCBLGDEOMOFEA/?view=visitor,1329761
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH66FHMZ7LGMP3B2TJ2AGMJPS5ZQ/?view=visitor,2462131
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFGS3SDKVFPLWTNGJJMUGTQBIFEA/?view=visitor,152022
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFJT4NQ7Y2FPY7PNV5NNN7E53VLA/?view=visitor,2741723
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF6RNGHMYIE2OO2SXXYNA3GVKHJA/?view=visitor,3633200
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG2VQNFO66BFMTNNWO4IA2TRDT6A/?view=visitor,717900
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4LHNLEX5JYP5KLFZXUN655CRHA/?view=visitor,4734696
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGWBVB7LARP743WUSWLZESBKIJZQ/?view=visitor,539146
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF5W24CZC42PQUS5VA4EZ3YQXUVQ/?view=visitor,7313719
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEMZVKDOEBAVJ4ZW37LVDRQTAIHQ/?view=visitor,5954253
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AELCR25YQIEXWRRGYXLWQ6IKKSUA/?view=visitor,1116923
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3SCSVCGFCV3CPFEBBLP4QXTH2A/?view=visitor,33740057
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHDJ56UX4DKR4C4C67DZ3H4OOEUA/?view=visitor,11358351
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHB4GLS6D5TUDEI5FOTE7KUWIVIA/?view=visitor,291128
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF6VS7UYWDRCV7T3BBXD7RTXIPBA/?view=visitor,1293807
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFGF2IOYFII5B2TF7KZHHMFSUBDQ/?view=visitor,2144852
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AESDWNADY7GF5VSCK5LAK3CNVUFA/?view=visitor,137520
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFTLO2T5WKV3X3GMEKXPTVQ5XK7Q/?view=visitor,2802321
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEIV7A5FWPR3MVHKVXXRG2T43MAA/?view=visitor,6740809
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF6V5L6XZEOB7MFVICZKAFJN7ZOA/?view=visitor,165523
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3XHQSAE246Y36C4PRBZIFUJDOA/?view=visitor,54360910
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AELCXDMZLGS5NBLMDEN6G45COW7A/?view=visitor,146622
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFP3WORIGVGDY6CIVLOIDOFFXDDQ/?view=visitor,6194381
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFCOGCWRUGD3KRY74UKVYLT5S6TA/?view=visitor,5415303
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGOPA7LC3ZUQTEX7UUUB47TMUH3A/?view=visitor,2743484
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFOKCW4VPQSPXE5T6C5Z4BTBUWHA/?view=visitor,5310483
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEG7OTAPPUM3JOH5JRF3DSE4SHQQ/?view=visitor,40284063
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHLIQHTT2PC22RJUZHI7OB6XXNZA/?view=visitor,84373379
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGXDYK43XWHZRUBVM5AXGVJOWZKQ/?view=visitor,1223505
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE4INEPJEJGTMDU55PX23B237NYQ/?view=visitor,72730720
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFAWJOJUR4SYFTFNOKHPYU6QEGFA/?view=visitor,12214325
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHKPPBISTAN5KCUZXF6LIFYWLIFQ/?view=visitor,9604716
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHQS46OJJED6VILT5TSWN64KBSDA/?view=visitor,5273374
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGEMO7QIYED75BHZ2QWKYGDGGKGA/?view=visitor,52991938
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG7IWF3CRV43EIRJWPFNRYAFTIEA/?view=visitor,4146735
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEDZHVDQSCSTEI3FXCTERCSUG2WQ/?view=visitor,725207
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGN7VY23KBNFW7RRGR243KIXCFDA/?view=visitor,8877862
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE7HESHLRXO3PTYADSVEWD3KL6UQ/?view=visitor,571967
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEA45WFHCZJMKXYRO726FTSDF37Q/?view=visitor,72559
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEWN2WZ7G4GAPFC5CTDCMYIQA6NA/?view=visitor,2410255
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFHQCJNHBFS5GTX4JEXG5FTRXBMQ/?view=visitor,3468913
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHD2BF2E2ZZ76WBOIIP4AP5JMJYA/?view=visitor,43646002
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHWM3226CE3QALJX5MTA7WQZI25Q/?view=visitor,5519687
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHV3HVBSD5ATCVUDP3XK5GNQPCQQ/?view=visitor,26516437
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AELSJNKMABFWTVCYJBSAUX67DA3Q/?view=visitor,18640439
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGUBGHFGQ6HKUX2MQ7DY4U6YCZMQ/?view=visitor,19160728
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHBODXBIE5323AMB2WTA6EIXDPAA/?view=visitor,4214573
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AECAVZ6IWQ4BUSKJ3CSZ52JMZURA/?view=visitor,579132
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEU7D4LS5WVBSNYWVWPQNVWWO7PA/?view=visitor,9635133
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFZXJBDAHY3BBHQU27TJ64WV7G3Q/?view=visitor,782629
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHA3O2Q6LYXOMAMRDKOIH3MHR7IQ/?view=visitor,846485
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZ3F5GKVMFH3HVSJKMUMO7OPUSQ/?view=visitor,1601098
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG7Q4XF2DVBPGS6JPNB2EC4UCEDQ/?view=visitor,7155269
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3P4AM3XQKKE4AWHDOFD27DEQWQ/?view=visitor,1197592
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEFT45IQUI6D5MJZEMUHZ32U4TIQ/?view=visitor,31508
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH5SMRBR3O63EWKRZ4EFA5EMTFUA/?view=visitor,10142497
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHCPVNMSNC3LEINGWAMOCWLVTYCA/?view=visitor,968832
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFEKMLPB7HJHMTAGSKX62WKN6YZQ/?view=visitor,74440664
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHV5JUOVXIA2HBH6V5JRWUMHCNXQ/?view=visitor,863052
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHD5AYPMXHQMY6I6J72FL3LK335A/?view=visitor,27347259
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3DZQ6AHPSHER4K5RZIOJQ6DQTA/?view=visitor,84135129
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHLPBSLPCJKOXSR2DKGGZ35RMKDQ/?view=visitor,4478793
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFQYPGQY7T76YABLQBJJDERGFPIA/?view=visitor,605834
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHM7XJLOL4GP2GWOWWIECZYFVEMA/?view=visitor,2608309
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE463ZDQJMRDVKVSZQHRJZZDXHKA/?view=visitor,398609
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG42SCJGZQUPSNIRXLFKMRYUXFKQ/?view=visitor,4201818
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFROFUDKQSYHHJTISOZLM4T7IK7A/?view=visitor,9651501
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEV3AAUY5BZ3O5FF7XQGBQPIB24Q/?view=visitor,16657475
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGC3GHDMVDLLS4FNRMSD6ZRXFC7A/?view=visitor,301002
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHIV4M344VIQDFXVTY6RQ7VLN3DQ/?view=visitor,514448
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEKKYFS6U26H5BRDQGKMGWZ46AOA/?view=visitor,3110643
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3YM6YRA7LKNZVNIQMDZHO3XTBA/?view=visitor,1550505
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHOVLJ4IB6MJ2RDE4FHRYCOUQ3FA/?view=visitor,5477612
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH333Z7QGUSLUGLUUIVAJ574KWSQ/?view=visitor,9590258
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEN76DMSWS325OU7TOZAPMGKXWBQ/?view=visitor,612420
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHIFRIMEU6ZMRPXQWA6XC4HIO5NA/?view=visitor,1133147
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AELSO6ZNSOCFJOAXOHFL23TO7X5Q/?view=visitor,54768196
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AERFMTUXYAFEALRANI4WB6N62I6Q/?view=visitor,828860
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3E3IUXJFUMJAHOMIIUNAZCTCUA/?view=visitor,458487
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGJ5SZ2245TWJGLM35JVV6ZEN3GQ/?view=visitor,13063455
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNGYY62RDEWKQDLTUIRAOZLAH4A/?view=visitor,41157444
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGXYGWLZYEQAQIADQGGZLZEBSX4A/?view=visitor,26600297
