author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Felisia Bocanegra,amzn1.account.AEC4IDG5HE5BQXGNUR6ULLM3Q6NA,"Reviewed in the United States on November 6, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"This game blew me out of the water I originally bought it for my son but I like to play this song, it’s so awesome I love how there’s free play to roam around the city. LEGO really puts a lot into these games and as you keep going in the game you can collect more villains, it is a little advanced but overall super great game.",There’s so much to do in this game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,4,Public,28684306.0
Mr.,amzn1.account.AGGI47QLBOUUZHIWMDYFSQ3GE3HQ,"Reviewed in the United States on November 11, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,It isnt a bad game just not what I wanted to play or interface is my cup of tea!,Not what I was expecting!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,130,Public,6690903.0
Angie B.,amzn1.account.AHKNVWQ5WYJC4WZKFD4HBG23EKTA,"Reviewed in the United States on September 1, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"Great LEGO product, but a little violent.  Hard to progress without guidebook",Need guide,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,38,166,Public,606832.0
Brandon Farrar,amzn1.account.AFIFMKWL6JSYS54REVEQF3L4BARQ,"Reviewed in the United States on January 7, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,Not to impressed with the game. Little complicated for younger kids (son is 6),Alright game.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,11,61,Public,5488668.0
Ashley,amzn1.account.AHA5JYGP5ZWMBSMIC4GQQA6ZQ7WQ,"Reviewed in the United States on December 29, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,My 8 year old son got this for Christmas and loves it! Plays all the time!,Son loves it!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,76,103,Public,159607.0
Justine CARRE,amzn1.account.AHDB5BDY4BZYCQNKTCQ37OPHJKGA,"Reviewed in the United States on September 25, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,A very fun LEGO game but not my favorite.The free play was very fun but compared to other LEGO games the story mode was longer and dragged a little.,Great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,22,Public,11663802.0
Mommydoux,amzn1.account.AHYJ7U2PTK77NFI5MAJGDGFNG5FQ,"Reviewed in the United States on December 31, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,Purchased for my son. It’s a little hard for him to learn. Mind you he is only five . But he still plays it,Son loves it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,16,42,Public,2275933.0
S. Reshoft,amzn1.account.AFFQ5UA4MVCLAXEECDQ7YNPUQLWQ,"Reviewed in the United States on December 27, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"My Son said this was better than he expected. Great for my kids , eleven year old delighted in it as an alternative to his usual favorites Zelda/hello neighbor etc",Good video game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,139,147,Public,71548.0
Kristin,amzn1.account.AHXKFFGH2C6NFEVYTEZ5ID5X5ARA,"Reviewed in the United States on March 26, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"The game is fun and pictures are greAt, my son is 8 and loves it",Fun for all ages,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,37,61,Public,833694.0
life68,amzn1.account.AE4G2AT3L6REQHKEDOKLRA6SQUHA,"Reviewed in the United States on July 13, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,2.0 out of 5 stars,I like some lego games but not this one at all maybe I am too old to get it but it looks fun to play but I got stuck in the beginning of the game and that makes me mad which I can;t even play a game on this at all.,Ok game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,190,201,Public,301463.0
Donnie Russell,amzn1.account.AEAY4UOGXYHTEAUAMHLAE2QIIE6Q,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,Havent played yet. I couldnt decide as I received 3 games today. But as for fast shipping and perfect quality product. 5 stars. If I remember I'll come back and give a rating on the game itself once I give it some play time. Thank you,Fast Shipping Great Quality,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,7,10,Public,9701361.0
cindy,amzn1.account.AGD5BQHWFECUEGFGYJVOCBUPNMTA,"Reviewed in the United States on December 9, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,Bought this for my 13 yr old daughter. She said it’s a good game. For the price I couldn’t pass it up.,Great price!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,1,30,Public,7959160.0
Wesley,amzn1.account.AHBKGINEUBZZD34ZKUSNZXF324KQ,"Reviewed in the United States on March 21, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,Fast paced - great game - my son plays all the time - perfect for the Nintendo Switch - good delivery speed,Kids enjoy it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,20,Public,9060151.0
Joel,amzn1.account.AEW4J74QJTQHNXDQZ3RWZJX6L3KA,"Reviewed in the United States on April 11, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,Story line is pretty good I was never a bug Lego fan but wen the price dropped I figured I give it a try,Adult n kid friendly,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,12,118,Public,1971818.0
Amanda Ward Temple,amzn1.account.AFEEBYRVUWSZSJ5XYHYWB4LLGIWA,"Reviewed in the United States on July 19, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Way better than just a superhero have, the Lego aspect is super fun! My sweet kiddo wasn't sure he'd like the villains, but he thinks this is really fun!",Great,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,12,18,Public,2310009.0
Maria Alejandra Vega,amzn1.account.AGHEY462GMUF5FVWPXA4N4LM5I4A,"Reviewed in the United States on August 5, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Great game, my 7 years old son is having so much fun.",Great game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,2,114,Public,3658804.0
James,amzn1.account.AEI5D6PUEEEYHY7CYLMTMCEIGKSA,"Reviewed in the United States on January 3, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"It's a pretty cool game.  Has the feel of all the other lego games, mixed with Mario World.  It's slick.",Kids love this game.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,48,50,Public,948890.0
HardCayndii,amzn1.account.AE56SDQ2BCQX6FIYVFUKX3I6BBKA,"Reviewed in the United States on April 26, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,My son can play for hours. He loves playing this. If you have a young DC fan then this game will be a great gift,Great Game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,550,485,Public,36835.0
Chris,amzn1.account.AG3X35V7QYJYGW2WWD2AIXZQJJMQ,"Reviewed in the United States on July 2, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,It's the usual Lego style play. You get characters along the way once you open free play. Things can be destroyed & sometimes be rebuilt into new items. It's a fun game,great price for this game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,16,Public,5628700.0
jazsminne,amzn1.account.AGTL4ZWPMKNMJAU6FM5H6HWD662A,"Reviewed in the United States on October 20, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,My eight year old daughter loves his game,Fin,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,5,54,Public,2973571.0
Cekebo,amzn1.account.AHATPJF247ONX4MJAGNSBPHQRPIQ,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,If you like the Lego games you will like this,Fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,24,213,Public,1387467.0
Chuck,amzn1.account.AHIVNHG2LLQTNE4EFH2TIEE7QPUA,"Reviewed in the United States on January 2, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Son loves this game, great price and quick delivery.",Awesome,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,28,36,Public,1813934.0
♡Tasha♡,amzn1.account.AFQ3COKS5FSTR2ZGL43D4EGIW4TQ,"Reviewed in the United States on March 22, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,Daughter loved this game! Highly recommend for younger kids!!,So much fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,84,37,Public,665387.0
Helmer Naranjo,amzn1.account.AH335WL2P6ZYBEY4MNLXZ2MZQVOQ,"Reviewed in the United States on December 17, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Juego genial, algunas fallas solucionadas con actualizaciones",Divertido,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,11,53,Public,3558137.0
christina mccormack,amzn1.account.AFBTVWAUFOCJPP7UCF4PMLBFTBWQ,"Reviewed in the United States on January 5, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,Great game! My son  Loved it!!!,Good game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,35,277,Public,86745341.0
KING PAULY,amzn1.account.AE4TGPSYGQLOY7D2VTSZJUKKLVRQ,"Reviewed in the United States on August 27, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I got it for my great Grandson. He loved it and still does. Of course that made me so so happy. What good is a gift ,if it doesn't give the receiver pleasure? So it was just what the doctor ordered , this time.",It got there in under 24 hours of ordering it.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,1,9,Public,17609424.0
Thomas,amzn1.account.AEIYY7E7HL2JT2EWZJ4U7VFCVYOA,"Reviewed in the United States on January 15, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,A Christmas present for my son. He seems to like the game. I might get a chance to play it this weekend.,Christmas present,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,78,104,Public,1895991.0
Melissa Rubeo,amzn1.account.AFS56RZECOBFWOVJC2DKZCTTVBQA,"Reviewed in the United States on January 2, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,This game is super fun for my daughter and I to play together!  It has the same concepts as other lego games so if you've played before no difference here!  I highly recommend it,Love it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,125,136,Public,402796.0
kwalko,amzn1.account.AHVVHQSVYP3BAIIBLZO2MF7ZIAMQ,"Reviewed in the United States on May 9, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,My grandson loves this game!,Great game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,59,197,Public,1401764.0
Amazon Customer,amzn1.account.AGIUKYU5KMXHXS5LVXVRGN6WQ2UQ,"Reviewed in the United States on August 29, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"GREAT GAME, MY SON LUVS IT..",GREAT GAME!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,10,62,Public,1502308.0
Johana patricia sanchez rodriguez,amzn1.account.AETBLJS7KLJPSWDECIZ4B7OKLXAQ,"Reviewed in the United States on September 24, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Recibido gracias,Muy bueno,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,1,14,Public,13381418.0
Amazon Customer,amzn1.account.AGF7M5JCW5I72HZZYFKZ7XJA7V7A,"Reviewed in the United States on October 17, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,This was bought as a gift.,Gift.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,252,195,Public,325911.0
Unknown,amzn1.account.AGW2RD23NT7SCZOUBH4O5QNCMXGA,"Reviewed in the United States on February 23, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Exactly what nephew wanted,Exactly as described,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,204,175,Public,27931.0
Junior Caballero,amzn1.account.AFFXE56PNFDOENNVB3YJV2MH6LEQ,"Reviewed in the United States on March 19, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Super nice video game for my child,Love the price,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,9,55,Public,6075689.0
JSBBB,amzn1.account.AGDQUAXJ4HS2AQZRBR32QIOH2H5A,"Reviewed in the United States on August 14, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,My son loves this game!  So much fun for him!,Great game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,"1,396",280,Public,185017.0
Edwin Joel Rivera,amzn1.account.AH6Z4ZX7QFUKSMG3K6NYWOA3BHXA,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Se lo regale a mi sobrino y le encanto.,Recomendado,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,9,76,Public,1551720.0
Robert,amzn1.account.AG6IEGWK2WC5KGK5T4QHYRYKRXNA,"Reviewed in the United States on March 22, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Kids enjoyed the game.,Fun game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,47,93,Public,1887156.0
Cydney Thompson,amzn1.account.AFCXOPAJ5ZNDVLS36PUYLIFNOBRQ,"Reviewed in the United States on August 9, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,i personally love the game but my nephews found the game too hard to play and figure out (ages 5 & 7),lord of fun,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,0,19,Public,7588903.0
Paul G. Barnes,amzn1.account.AFW5HGGIRJ62PWAQT6VFQQW5SU4A,"Reviewed in the United States on January 26, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,Cant stop playing this game,The kids and myself love this game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,35,156,Public,2506980.0
Andy & Tara,amzn1.account.AHZKJAAY75JYIHKTMC2MQQRVMRZQ,"Reviewed in the United States on May 16, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,3.0 out of 5 stars,Enjoyable game but filled with glitches. Have played to 5 months now and no updates have fixed some of the glitches that annoy me most. I purchased for 30 which I think is a good price for what you get.,Good game but has glitches,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,8,30,Public,3014835.0
The_Amazing_Allison,amzn1.account.AGTHP35I5ZW423KKJPENHR2GSUPQ,"Reviewed in the United States on September 15, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Fun little game,Get a Nintendo switch,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,22,97,Public,1834323.0
Jo,amzn1.account.AGMTREMCEKSKGMA2FECLDCKNGAHQ,"Reviewed in the United States on March 17, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,My kid loves it!,Great value,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,67,81,Public,548961.0
Basilio Nava,amzn1.account.AH2PGOIQVON5B6ZXGB7KDS5GP5HA,"Reviewed in the United States on January 1, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Kids loved it.,Buy it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,37,92,Public,841389.0
Gary Hart,amzn1.account.AH6SU2LFHHRCOJFXABOBMSYSWUVQ,"Reviewed in the United States on July 25, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"game was purchased as a gift for grandson, and he loves it",fun game at a great price,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,15,41,Public,3182512.0
Amazon Customer,amzn1.account.AGZCSND44WTAFLZYZ7OCO6SF747Q,"Reviewed in the United States on April 27, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Haven’t used it yet but looks brand new,Good shape,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,21,43,Public,3672605.0
Kevin DeCarmo,amzn1.account.AGSM4VYTYUDCBKK7A2X64ZCCHNHA,"Reviewed in the United States on February 22, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Good product,Good quality,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,34,122,Public,2006185.0
beto,amzn1.account.AGOJX45SZZOO24LU2REHGQXHICSQ,"Reviewed in the United States on March 23, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"desde la compra hasta la entrega fue muy eficiente y entregado en Colombia, muy buen precio",rapido y excelente empaque,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,10,29,Public,3750002.0
midori clark,amzn1.account.AG5QWYLKXMQZJMVXSSAYX23MKX3Q,"Reviewed in the United States on January 5, 2020",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Grandson loved the game,Happy boy,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,8,64,Public,3437542.0
Deanna,amzn1.account.AEBQIJ3ZLBQOM3GDYK7YG47YE75Q,"Reviewed in the United States on July 6, 2021",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,Great gift,Great,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,63,455,Public,678424.0
R. Howson,amzn1.account.AFBMK6FSL2WLESPUK7QFTL6NZ7FQ,"Reviewed in the United States on January 13, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Great game,Good product,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,53,225,Public,548422.0
Soozen,amzn1.account.AGDR7B63TUMVZXMEMWY6KOWWMKQQ,"Reviewed in the United States on August 29, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"The Lego game spared no expense when it came to professionalSome of the voice actors are Mark Hamill, Clancy Brown, Bradon Routh and Zachary Levi.",Best Lego game ever!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,23,31,Public,6909966.0
Kindle Customer,amzn1.account.AEFS7LPV5I7K4D35MU3Z3YBVUWQA,"Reviewed in the United States on March 11, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,Loved it,Jr,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,4,116,Public,3670530.0
Tink,amzn1.account.AHRJFXYIBW2R7Z7GN6IBIQDGLUYQ,"Reviewed in the United States on May 1, 2019",0,,https://www.amazon.com/LEGO-DC-Super-Villains-Nintendo-Switch/product-reviews/B07DFDNMYQ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,I randomly got this for my 11yr old and he was instantly glued to it.,Good game,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,14,35,Public,10387376.0
